insee_code;city_code;zip_code;label;latitude;longitude;department_name;department_number;region_name;region_geojson_name
76232;eletot;76540;eletot;49.789373354;0.457060312;seine-maritime;76;normandie;Normandie
76235;envermeu;76630;envermeu;49.898470393;1.263517299;seine-maritime;76;normandie;Normandie
76245;eslettes;76710;eslettes;49.547261443;1.046571324;seine-maritime;76;normandie;Normandie
76247;esteville;76690;esteville;49.609203383;1.216504027;seine-maritime;76;normandie;Normandie
76250;etainhus;76430;etainhus;49.567099087;0.308315883;seine-maritime;76;normandie;Normandie
76252;etalondes;76260;etalondes;50.032611253;1.3893884010000002;seine-maritime;76;normandie;Normandie
76258;terres de caux;76640;terres de caux;49.652674191;0.59810188;seine-maritime;76;normandie;Normandie
76263;la feuillie;76220;la feuillie;49.465665024;1.520865239;seine-maritime;76;normandie;Normandie
76289;st martin de l if;76190;st martin de l if;49.564058993;0.805501417;seine-maritime;76;normandie;Normandie
76290;frichemesnil;76690;frichemesnil;49.620042232;1.132922813;seine-maritime;76;normandie;Normandie
76295;gaillefontaine;76870;gaillefontaine;49.657186042;1.626925213;seine-maritime;76;normandie;Normandie
76299;gerponville;76540;gerponville;49.748017407;0.563369988;seine-maritime;76;normandie;Normandie
76308;gonneville sur scie;76590;gonneville sur scie;49.757126436;1.086880087;seine-maritime;76;normandie;Normandie
76312;gournay en bray;76220;gournay en bray;49.480203503;1.718170312;seine-maritime;76;normandie;Normandie
76315;grainville la teinturiere;76450;grainville la teinturiere;49.745085841;0.6422753950000001;seine-maritime;76;normandie;Normandie
76318;grand camp;76170;grand camp;49.551755862;0.600381636;seine-maritime;76;normandie;Normandie
76327;greuville;76810;greuville;49.806701003;0.910190125;seine-maritime;76;normandie;Normandie
76332;grumesnil;76440;grumesnil;49.620486909;1.693356097;seine-maritime;76;normandie;Normandie
76338;la hallotiere;76780;la hallotiere;49.521812941;1.475840581;seine-maritime;76;normandie;Normandie
76341;harfleur;76700;harfleur;49.513531566;0.196752703;seine-maritime;76;normandie;Normandie
76350;hautot sur seine;76113;hautot sur seine;49.363020055;0.977088288;seine-maritime;76;normandie;Normandie
76356;hermanville;76730;hermanville;49.820626948;0.987551297;seine-maritime;76;normandie;Normandie
76357;hermeville;76280;hermeville;49.597323246;0.259191456;seine-maritime;76;normandie;Normandie
76360;heugleville sur scie;76720;heugleville sur scie;49.734782904;1.099321113;seine-maritime;76;normandie;Normandie
76364;hodeng hodenger;76780;hodeng hodenger;49.536282478;1.588041078;seine-maritime;76;normandie;Normandie
76373;imbleville;76890;imbleville;49.713652773;0.942947481;seine-maritime;76;normandie;Normandie
76385;limesy;76570;limesy;49.608175296;0.923634879;seine-maritime;76;normandie;Normandie
76389;lintot les bois;76590;lintot les bois;49.800056745;1.069782223;seine-maritime;76;normandie;Normandie
76393;longmesnil;76440;longmesnil;49.623514632;1.612947236;seine-maritime;76;normandie;Normandie
76420;mauquenchy;76440;mauquenchy;49.598855032;1.460899572;seine-maritime;76;normandie;Normandie
76423;menerval;76220;menerval;49.559998703;1.6469477330000002;seine-maritime;76;normandie;Normandie
76425;mentheville;76110;mentheville;49.691711375;0.409842957;seine-maritime;76;normandie;Normandie
76455;morville sur andelle;76780;morville sur andelle;49.481834762;1.431927636;seine-maritime;76;normandie;Normandie
76460;nesle normandeuse;76340;nesle normandeuse;49.901514966;1.668270375;seine-maritime;76;normandie;Normandie
76469;nolleval;76780;nolleval;49.494118754;1.48218617;seine-maritime;76;normandie;Normandie
76474;notre dame de bondeville;76960;notre dame de bondeville;49.487573543;1.055449561;seine-maritime;76;normandie;Normandie
76479;nullemont;76390;nullemont;49.771068076;1.646864831;seine-maritime;76;normandie;Normandie
76480;ocqueville;76450;ocqueville;49.797832294;0.685507733;seine-maritime;76;normandie;Normandie
76488;ouainville;76450;ouainville;49.785400022;0.587838492;seine-maritime;76;normandie;Normandie
76492;ouville la riviere;76860;ouville la riviere;49.873843987;0.983081334;seine-maritime;76;normandie;Normandie
76497;petit couronne;76650;petit couronne;49.380663006;1.03456341;seine-maritime;76;normandie;Normandie
76504;pleine seve;76460;pleine seve;49.819327267;0.75293577;seine-maritime;76;normandie;Normandie
76512;puisenval;76660;puisenval;49.878859709;1.461752464;seine-maritime;76;normandie;Normandie
76516;quievrecourt;76270;quievrecourt;49.725010651;1.418873454;seine-maritime;76;normandie;Normandie
76520;realcamp;76340;realcamp;49.860592415;1.620929372;seine-maritime;76;normandie;Normandie
76530;robertot;76560;robertot;49.715049392;0.696391938;seine-maritime;76;normandie;Normandie
76531;rocquefort;76640;rocquefort;49.668043543;0.702387873;seine-maritime;76;normandie;Normandie
76547;la rue st pierre;76690;la rue st pierre;49.566709581;1.253924187;seine-maritime;76;normandie;Normandie
76548;ry;76116;ry;49.473001517;1.336134547;seine-maritime;76;normandie;Normandie
76555;st andre sur cailly;76690;st andre sur cailly;49.549001073;1.221358305;seine-maritime;76;normandie;Normandie
76566;ste austreberthe;76570;ste austreberthe;49.601891217;0.971854547;seine-maritime;76;normandie;Normandie
76571;ste croix sur buchy;76750;ste croix sur buchy;49.563091095;1.341312666;seine-maritime;76;normandie;Normandie
76577;ste foy;76590;ste foy;49.798578184;1.139633811;seine-maritime;76;normandie;Normandie
76578;ste genevieve;76440;ste genevieve;49.658495912;1.422979529;seine-maritime;76;normandie;Normandie
76580;st georges sur fontaine;76690;st georges sur fontaine;49.546948359;1.175482903;seine-maritime;76;normandie;Normandie
76596;st laurent de brevedent;76700;st laurent de brevedent;49.532840934;0.268873466;seine-maritime;76;normandie;Normandie
76609;ste marie au bosc;76280;ste marie au bosc;49.665211019;0.204327251;seine-maritime;76;normandie;Normandie
76611;st martin aux arbres;76760;st martin aux arbres;49.650291525;0.8904670570000001;seine-maritime;76;normandie;Normandie
76613;st martin aux buneaux;76450;st martin aux buneaux;49.827150808;0.550041638;seine-maritime;76;normandie;Normandie
76615;st martin du bec;76133;st martin du bec;49.600990595;0.202408915;seine-maritime;76;normandie;Normandie
76618;petit caux;76370;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76370;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76630;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76630;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76630;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76630;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76618;petit caux;76910;petit caux;49.955140854;1.254783149;seine-maritime;76;normandie;Normandie
76623;st michel d halescourt;76440;st michel d halescourt;49.60978509;1.657630068;seine-maritime;76;normandie;Normandie
76632;st pierre benouville;76890;st pierre benouville;49.738021287;0.974254625;seine-maritime;76;normandie;Normandie
76636;st pierre de varengeville;76480;st pierre de varengeville;49.501569094;0.923537767;seine-maritime;76;normandie;Normandie
76641;st pierre le vieux;76740;st pierre le vieux;49.848839752;0.8851914460000001;seine-maritime;76;normandie;Normandie
76642;st pierre le viger;76740;st pierre le viger;49.826352052;0.850225636;seine-maritime;76;normandie;Normandie
76645;st riquier en riviere;76340;st riquier en riviere;49.884267548;1.572836014;seine-maritime;76;normandie;Normandie
76648;st saens;76680;st saens;49.674917252;1.277691802;seine-maritime;76;normandie;Normandie
76652;st vaast d equiqueville;76510;st vaast d equiqueville;49.815270095;1.260714195;seine-maritime;76;normandie;Normandie
76655;st valery en caux;76460;st valery en caux;49.859704549;0.7071230930000001;seine-maritime;76;normandie;Normandie
76663;sassetot le mauconduit;76540;sassetot le mauconduit;49.799200957;0.529313692;seine-maritime;76;normandie;Normandie
76663;sassetot le mauconduit;76540;sassetot le mauconduit;49.799200957;0.529313692;seine-maritime;76;normandie;Normandie
76667;sauqueville;76550;sauqueville;49.848534044;1.059203995;seine-maritime;76;normandie;Normandie
76671;sept meules;76260;sept meules;49.946541798;1.41978462;seine-maritime;76;normandie;Normandie
76678;sommery;76440;sommery;49.638671728;1.447362784;seine-maritime;76;normandie;Normandie
76682;sotteville sous le val;76410;sotteville sous le val;49.317345556;1.11559115;seine-maritime;76;normandie;Normandie
76690;thil manneville;76730;thil manneville;49.839394137;0.996052427;seine-maritime;76;normandie;Normandie
76694;tocqueville en caux;76730;tocqueville en caux;49.78365399;0.910443611;seine-maritime;76;normandie;Normandie
76697;torcy le grand;76590;torcy le grand;49.794550654;1.178224324;seine-maritime;76;normandie;Normandie
76698;torcy le petit;76590;torcy le petit;49.815408889;1.179844243;seine-maritime;76;normandie;Normandie
76703;touffreville sur eu;76910;touffreville sur eu;49.992208507;1.320044905;seine-maritime;76;normandie;Normandie
76707;tourville sur arques;76550;tourville sur arques;49.860135837;1.093226598;seine-maritime;76;normandie;Normandie
76710;tremauville;76640;tremauville;49.664874476;0.5221749250000001;seine-maritime;76;normandie;Normandie
76711;le treport;76470;le treport;50.052870271;1.37238657;seine-maritime;76;normandie;Normandie
76715;trouville;76210;trouville;49.584697617;0.6002823460000001;seine-maritime;76;normandie;Normandie
76718;valliquerville;76190;valliquerville;49.617043548;0.710434309;seine-maritime;76;normandie;Normandie
76719;valmont;76540;valmont;49.739418898;0.512597187;seine-maritime;76;normandie;Normandie
76724;vatierville;76270;vatierville;49.787931829;1.51887208;seine-maritime;76;normandie;Normandie
76725;vattetot sous beaumont;76110;vattetot sous beaumont;49.628598829;0.449269352;seine-maritime;76;normandie;Normandie
76726;vattetot sur mer;76111;vattetot sur mer;49.722370943;0.285707995;seine-maritime;76;normandie;Normandie
76730;veauville les quelles;76560;veauville les quelles;49.738746076;0.7107523330000001;seine-maritime;76;normandie;Normandie
76732;butot venesville;76450;butot venesville;49.815211393;0.585931427;seine-maritime;76;normandie;Normandie
76741;villainville;76280;villainville;49.66016297;0.239646372;seine-maritime;76;normandie;Normandie
76743;villers ecalles;76360;villers ecalles;49.534860479;0.926985202;seine-maritime;76;normandie;Normandie
76744;villers sous foucarmont;76340;villers sous foucarmont;49.818212079;1.5519274790000002;seine-maritime;76;normandie;Normandie
76749;wanchy capval;76660;wanchy capval;49.864445338;1.371653324;seine-maritime;76;normandie;Normandie
76751;yebleron;76640;yebleron;49.630852142;0.5342249090000001;seine-maritime;76;normandie;Normandie
50004;airel;50680;airel;49.212252923;-1.079534735;manche;50;normandie;Normandie
50013;anneville en saire;50760;anneville en saire;49.636695797;-1.284190851;manche;50;normandie;Normandie
50023;auvers;50500;auvers;49.300008793;-1.324313954;manche;50;normandie;Normandie
50027;bacilly;50530;bacilly;48.704253925;-1.433025506;manche;50;normandie;Normandie
50028;la baleine;50450;la baleine;48.924010848;-1.301931115;manche;50;normandie;Normandie
50030;barfleur;50760;barfleur;49.668241753;-1.264220249;manche;50;normandie;Normandie
50041;la hague;50440;la hague;49.652352643;-1.814072803;manche;50;normandie;Normandie
50041;la hague;50440;la hague;49.652352643;-1.814072803;manche;50;normandie;Normandie
50041;la hague;50460;la hague;49.652352643;-1.814072803;manche;50;normandie;Normandie
50049;besneville;50390;besneville;49.376547943;-1.626961894;manche;50;normandie;Normandie
50069;bourguenolles;50800;bourguenolles;48.79389382;-1.286285566;manche;50;normandie;Normandie
50082;bricquebec en cotentin;50260;bricquebec en cotentin;49.46507051;-1.667658399;manche;50;normandie;Normandie
50084;bricqueville la blouette;50200;bricqueville la blouette;49.038106462;-1.479619179;manche;50;normandie;Normandie
50099;carentan les marais;50480;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50099;carentan les marais;50500;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50099;carentan les marais;50500;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50099;carentan les marais;50500;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50099;carentan les marais;50620;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50109;cerences;50510;cerences;48.911331303;-1.438569033;manche;50;normandie;Normandie
50112;la chaise baudouin;50370;la chaise baudouin;48.764953466;-1.238030154;manche;50;normandie;Normandie
50126;chavoy;50870;chavoy;48.736226399;-1.334107848;manche;50;normandie;Normandie
50129;cherbourg en cotentin;50110;cherbourg en cotentin;49.631756656;-1.6209315210000002;manche;50;normandie;Normandie
50129;cherbourg en cotentin;50120;cherbourg en cotentin;49.631756656;-1.6209315210000002;manche;50;normandie;Normandie
50138;colomby;50700;colomby;49.454219217;-1.490008021;manche;50;normandie;Normandie
50139;conde sur vire;50420;conde sur vire;49.04480409;-1.038104261;manche;50;normandie;Normandie
50147;coutances;50200;coutances;49.057145156;-1.443088396;manche;50;normandie;Normandie
50168;ducey les cheris;50220;ducey les cheris;48.619975705;-1.268015554;manche;50;normandie;Normandie
50188;folligny;50320;folligny;48.820136629;-1.418020159;manche;50;normandie;Normandie
50192;fourneaux;50420;fourneaux;48.966334647;-1.041753785;manche;50;normandie;Normandie
50193;le fresne poret;50850;le fresne poret;48.707885349;-0.821140757;manche;50;normandie;Normandie
50194;fresville;50310;fresville;49.44144551;-1.3536015030000002;manche;50;normandie;Normandie
50197;gavray sur sienne;50450;gavray sur sienne;48.89395437;-1.333028899;manche;50;normandie;Normandie
50197;gavray sur sienne;50450;gavray sur sienne;48.89395437;-1.333028899;manche;50;normandie;Normandie
50215;gouville sur mer;50560;gouville sur mer;49.101572359;-1.545777162;manche;50;normandie;Normandie
50218;granville;50400;granville;48.836126796;-1.585428517;manche;50;normandie;Normandie
50221;grimesnil;50450;grimesnil;48.954312235;-1.351058732;manche;50;normandie;Normandie
50227;le ham;50310;le ham;49.449467151;-1.408674046;manche;50;normandie;Normandie
50003;agon coutainville;50230;agon coutainville;49.037646069;-1.581398282;manche;50;normandie;Normandie
50019;aucey la plaine;50170;aucey la plaine;48.5264794;-1.475526539;manche;50;normandie;Normandie
50021;audouville la hubert;50480;audouville la hubert;49.416638017;-1.227927509;manche;50;normandie;Normandie
50031;barneville carteret;50270;barneville carteret;49.3806065;-1.769859381;manche;50;normandie;Normandie
50039;beaucoudray;50420;beaucoudray;48.96168516;-1.143468946;manche;50;normandie;Normandie
50040;beauficel;50150;beauficel;48.742786232;-0.962012826;manche;50;normandie;Normandie
50041;la hague;50440;la hague;49.652352643;-1.814072803;manche;50;normandie;Normandie
50054;bieville;50160;bieville;49.073862972;-0.888775623;manche;50;normandie;Normandie
50064;la bonneville;50360;la bonneville;49.391881235;-1.459110896;manche;50;normandie;Normandie
50070;boutteville;50480;boutteville;49.390621943;-1.255264613;manche;50;normandie;Normandie
50082;bricquebec en cotentin;50260;bricquebec en cotentin;49.46507051;-1.667658399;manche;50;normandie;Normandie
50095;canisy;50750;canisy;49.074953293;-1.156588491;manche;50;normandie;Normandie
50098;carantilly;50570;carantilly;49.06606628;-1.249647607;manche;50;normandie;Normandie
50099;carentan les marais;50480;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50099;carentan les marais;50500;carentan les marais;49.313564243;-1.203460786;manche;50;normandie;Normandie
50101;carneville;50330;carneville;49.65954618;-1.448417694;manche;50;normandie;Normandie
50106;cavigny;50620;cavigny;49.191059912;-1.122762799;manche;50;normandie;Normandie
50108;ceaux;50220;ceaux;48.630875503;-1.384994622;manche;50;normandie;Normandie
50110;cerisy la foret;50680;cerisy la foret;49.191832067;-0.938229366;manche;50;normandie;Normandie
50129;cherbourg en cotentin;50100;cherbourg en cotentin;49.631756656;-1.6209315210000002;manche;50;normandie;Normandie
50129;cherbourg en cotentin;50460;cherbourg en cotentin;49.631756656;-1.6209315210000002;manche;50;normandie;Normandie
50142;vicq sur mer;50330;vicq sur mer;49.691154982;-1.372279538;manche;50;normandie;Normandie
50144;coulouvray boisbenatre;50670;coulouvray boisbenatre;48.782242242;-1.104739602;manche;50;normandie;Normandie
50150;crasville;50630;crasville;49.553987317;-1.33253804;manche;50;normandie;Normandie
50158;cuves;50670;cuves;48.729589622;-1.099153896;manche;50;normandie;Normandie
50165;donville les bains;50350;donville les bains;48.851006085;-1.57312627;manche;50;normandie;Normandie
50166;doville;50250;doville;49.336695462;-1.547664915;manche;50;normandie;Normandie
50167;dragey ronthon;50530;dragey ronthon;48.716483047;-1.488986268;manche;50;normandie;Normandie
50176;l etang bertrand;50260;l etang bertrand;49.472052439;-1.570622159;manche;50;normandie;Normandie
50182;la feuillie;50190;la feuillie;49.169755131;-1.492813909;manche;50;normandie;Normandie
50183;fierville les mines;50580;fierville les mines;49.395716543;-1.665390323;manche;50;normandie;Normandie
50186;flottemanville;50700;flottemanville;49.476183456;-1.451368465;manche;50;normandie;Normandie
50188;folligny;50320;folligny;48.820136629;-1.418020159;manche;50;normandie;Normandie
50197;gavray sur sienne;50450;gavray sur sienne;48.89395437;-1.333028899;manche;50;normandie;Normandie
50198;geffosses;50560;geffosses;49.129514471;-1.552621346;manche;50;normandie;Normandie
50208;gonfreville;50190;gonfreville;49.231124665;-1.403031876;manche;50;normandie;Normandie
50209;gonneville le theil;50330;gonneville le theil;49.618801272;-1.469495733;manche;50;normandie;Normandie
50214;gouvets;50420;gouvets;48.928796061;-1.093191021;manche;50;normandie;Normandie
50216;graignes mesnil angot;50620;graignes mesnil angot;49.238519847;-1.20048268;manche;50;normandie;Normandie
50219;gratot;50200;gratot;49.06827784;-1.494858127;manche;50;normandie;Normandie
50225;le guislain;50410;le guislain;48.971811003;-1.215649182;manche;50;normandie;Normandie
2824;vorges;2860;vorges;49.516723933;3.651309306;aisne;2;hauts-de-france;Hauts-de-France
2829;vuillery;2880;vuillery;49.430812605;3.387578697;aisne;2;hauts-de-france;Hauts-de-France
2821;vivaise;2870;vivaise;49.623010352;3.56389041;aisne;2;hauts-de-france;Hauts-de-France
2828;vregny;2880;vregny;49.413101876;3.419484805;aisne;2;hauts-de-france;Hauts-de-France
2831;watigny;2830;watigny;49.91683404;4.200742456;aisne;2;hauts-de-france;Hauts-de-France
2206;colonfay;2120;colonfay;49.858727328;3.711179009;aisne;2;hauts-de-france;Hauts-de-France
2207;commenchon;2300;commenchon;49.64183436;3.150796615;aisne;2;hauts-de-france;Hauts-de-France
2211;conde sur suippe;2190;conde sur suippe;49.414200702;3.945358894;aisne;2;hauts-de-france;Hauts-de-France
2215;corbeny;2820;corbeny;49.462187395;3.826504384;aisne;2;hauts-de-france;Hauts-de-France
2225;courchamps;2810;courchamps;49.116771977;3.262927151;aisne;2;hauts-de-france;Hauts-de-France
2228;courtemont varennes;2850;courtemont varennes;49.071642676;3.541745045;aisne;2;hauts-de-france;Hauts-de-France
2233;cramaille;2130;cramaille;49.228557893;3.452131899;aisne;2;hauts-de-france;Hauts-de-France
2238;crepy;2870;crepy;49.608292989;3.512045015;aisne;2;hauts-de-france;Hauts-de-France
2241;la croix sur ourcq;2210;la croix sur ourcq;49.159694249;3.350437839;aisne;2;hauts-de-france;Hauts-de-France
2242;crouttes sur marne;2310;crouttes sur marne;48.979658946;3.247232276;aisne;2;hauts-de-france;Hauts-de-France
2243;crouy;2880;crouy;49.407533488;3.365387922;aisne;2;hauts-de-france;Hauts-de-France
2257;dallon;2680;dallon;49.823968114;3.230286871;aisne;2;hauts-de-france;Hauts-de-France
2261;dercy;2270;dercy;49.709968405;3.684415908;aisne;2;hauts-de-france;Hauts-de-France
2265;dohis;2360;dohis;49.766840691;4.141910835;aisne;2;hauts-de-france;Hauts-de-France
2271;dravegny;2130;dravegny;49.239518105;3.641657715;aisne;2;hauts-de-france;Hauts-de-France
2272;droizy;2210;droizy;49.276869729;3.389239518;aisne;2;hauts-de-france;Hauts-de-France
2273;dury;2480;dury;49.751383705;3.13330499;aisne;2;hauts-de-france;Hauts-de-France
2279;epaux bezu;2400;epaux bezu;49.103087466;3.353753745;aisne;2;hauts-de-france;Hauts-de-France
2282;eppes;2840;eppes;49.552829531;3.738795105;aisne;2;hauts-de-france;Hauts-de-France
2288;essigny le petit;2100;essigny le petit;49.896372232;3.367353542;aisne;2;hauts-de-france;Hauts-de-France
2292;etampes sur marne;2400;etampes sur marne;49.031516845;3.419018346;aisne;2;hauts-de-france;Hauts-de-France
2295;etreaupont;2580;etreaupont;49.896046329;3.923522553;aisne;2;hauts-de-france;Hauts-de-France
2805;villeneuve st germain;2200;villeneuve st germain;49.378966183;3.361236616;aisne;2;hauts-de-france;Hauts-de-France
2817;ville savoye;2220;ville savoye;49.29277871;3.637250163;aisne;2;hauts-de-france;Hauts-de-France
2200;clermont les fermes;2340;clermont les fermes;49.659955976;3.942881467;aisne;2;hauts-de-france;Hauts-de-France
2204;coingt;2360;coingt;49.792206431;4.096641733;aisne;2;hauts-de-france;Hauts-de-France
2205;colligis crandelain;2860;colligis crandelain;49.466886752;3.630999721;aisne;2;hauts-de-france;Hauts-de-France
2216;corcy;2600;corcy;49.254744735;3.196921964;aisne;2;hauts-de-france;Hauts-de-France
2218;coucy les eppes;2840;coucy les eppes;49.556314209;3.778188629;aisne;2;hauts-de-france;Hauts-de-France
2219;coucy la ville;2380;coucy la ville;49.540398928;3.343560148;aisne;2;hauts-de-france;Hauts-de-France
2220;coulonges cohan;2130;coulonges cohan;49.19861845;3.627455228;aisne;2;hauts-de-france;Hauts-de-France
2220;coulonges cohan;2130;coulonges cohan;49.19861845;3.627455228;aisne;2;hauts-de-france;Hauts-de-France
2221;coupru;2310;coupru;49.031876826;3.273861853;aisne;2;hauts-de-france;Hauts-de-France
2222;courbes;2800;courbes;49.681206282;3.459184066;aisne;2;hauts-de-france;Hauts-de-France
2229;courtrizy et fussigny;2820;courtrizy et fussigny;49.514499113;3.794815707;aisne;2;hauts-de-france;Hauts-de-France
2231;couvron et aumencourt;2270;couvron et aumencourt;49.645664143;3.523611371;aisne;2;hauts-de-france;Hauts-de-France
2251;cuiry les iviers;2360;cuiry les iviers;49.766134672;4.105017142;aisne;2;hauts-de-france;Hauts-de-France
2262;deuillet;2700;deuillet;49.628621274;3.360966214;aisne;2;hauts-de-france;Hauts-de-France
2275;effry;2500;effry;49.919471678;3.987897538;aisne;2;hauts-de-france;Hauts-de-France
2276;englancourt;2260;englancourt;49.926232209;3.807739854;aisne;2;hauts-de-france;Hauts-de-France
2277;epagny;2290;epagny;49.471947812;3.253395982;aisne;2;hauts-de-france;Hauts-de-France
2278;eparcy;2500;eparcy;49.886208669;4.070097284;aisne;2;hauts-de-france;Hauts-de-France
2284;erloy;2260;erloy;49.919837699;3.836839446;aisne;2;hauts-de-france;Hauts-de-France
2287;essigny le grand;2690;essigny le grand;49.774218427;3.272332146;aisne;2;hauts-de-france;Hauts-de-France
2289;essises;2570;essises;48.966481693;3.413173644;aisne;2;hauts-de-france;Hauts-de-France
2293;etaves et bocquiaux;2110;etaves et bocquiaux;49.931235728;3.450621759;aisne;2;hauts-de-france;Hauts-de-France
2298;etreux;2510;etreux;49.999883391;3.659113725;aisne;2;hauts-de-france;Hauts-de-France
2827;voyenne;2250;voyenne;49.71614918;3.738450258;aisne;2;hauts-de-france;Hauts-de-France
2201;coeuvres et valsery;2600;coeuvres et valsery;49.329787194;3.152923563;aisne;2;hauts-de-france;Hauts-de-France
2210;conde sur aisne;2370;conde sur aisne;49.400530504;3.465955945;aisne;2;hauts-de-france;Hauts-de-France
2213;connigis;2330;connigis;49.035370196;3.532531052;aisne;2;hauts-de-france;Hauts-de-France
2214;contescourt;2680;contescourt;49.791854866;3.233791958;aisne;2;hauts-de-france;Hauts-de-France
2223;courboin;2330;courboin;48.995891322;3.506548865;aisne;2;hauts-de-france;Hauts-de-France
2227;courmont;2130;courmont;49.138138179;3.575363168;aisne;2;hauts-de-france;Hauts-de-France
2234;craonne;2160;craonne;49.447657128;3.791537043;aisne;2;hauts-de-france;Hauts-de-France
2235;craonnelle;2160;craonnelle;49.42526418;3.777117905;aisne;2;hauts-de-france;Hauts-de-France
2236;crecy au mont;2380;crecy au mont;49.483942069;3.311819593;aisne;2;hauts-de-france;Hauts-de-France
2246;cugny;2480;cugny;49.704088786;3.154050428;aisne;2;hauts-de-france;Hauts-de-France
2248;cuirieux;2350;cuirieux;49.683677309;3.819709078;aisne;2;hauts-de-france;Hauts-de-France
2250;cuiry les chaudardes;2160;cuiry les chaudardes;49.390211141;3.762800245;aisne;2;hauts-de-france;Hauts-de-France
2252;cuissy et geny;2160;cuissy et geny;49.403274141;3.706151451;aisne;2;hauts-de-france;Hauts-de-France
2253;cuisy en almont;2200;cuisy en almont;49.420418485;3.248980619;aisne;2;hauts-de-france;Hauts-de-France
2254;cutry;2600;cutry;49.344254743;3.19162619;aisne;2;hauts-de-france;Hauts-de-France
2256;dagny lambercy;2140;dagny lambercy;49.769510793;4.0421813;aisne;2;hauts-de-france;Hauts-de-France
2258;dammard;2470;dammard;49.147057007;3.177143676;aisne;2;hauts-de-france;Hauts-de-France
2259;dampleux;2600;dampleux;49.242087221;3.144264319;aisne;2;hauts-de-france;Hauts-de-France
2263;dhuizel;2220;dhuizel;49.360733999;3.614796544;aisne;2;hauts-de-france;Hauts-de-France
2264;dizy le gros;2340;dizy le gros;49.635362571;4.013054719;aisne;2;hauts-de-france;Hauts-de-France
2266;dolignon;2360;dolignon;49.73395205;4.087026831;aisne;2;hauts-de-france;Hauts-de-France
2281;l epine aux bois;2540;l epine aux bois;48.899192334;3.444361301;aisne;2;hauts-de-france;Hauts-de-France
2294;etouvelles;2000;etouvelles;49.518671644;3.5823282350000003;aisne;2;hauts-de-france;Hauts-de-France
2296;etreillers;2590;etreillers;49.833090026;3.157396093;aisne;2;hauts-de-france;Hauts-de-France
2208;concevreux;2160;concevreux;49.376787975;3.789619058;aisne;2;hauts-de-france;Hauts-de-France
2209;conde en brie;2330;conde en brie;49.00176432;3.560653495;aisne;2;hauts-de-france;Hauts-de-France
2212;condren;2700;condren;49.636851541;3.276684294;aisne;2;hauts-de-france;Hauts-de-France
2217;coucy le chateau auffrique;2380;coucy le chateau auffrique;49.515873452;3.315968841;aisne;2;hauts-de-france;Hauts-de-France
2226;courmelles;2200;courmelles;49.343552574;3.301958811;aisne;2;hauts-de-france;Hauts-de-France
2237;crecy sur serre;2270;crecy sur serre;49.698802025;3.62272969;aisne;2;hauts-de-france;Hauts-de-France
2240;croix fonsomme;2110;croix fonsomme;49.930902634;3.393853083;aisne;2;hauts-de-france;Hauts-de-France
2270;douchy;2590;douchy;49.794212842;3.130285722;aisne;2;hauts-de-france;Hauts-de-France
2283;erlon;2250;erlon;49.734265823;3.705372654;aisne;2;hauts-de-france;Hauts-de-France
2286;esqueheries;2170;esqueheries;49.982096918;3.753298573;aisne;2;hauts-de-france;Hauts-de-France
2290;essomes sur marne;2400;essomes sur marne;49.034382198;3.340031766;aisne;2;hauts-de-france;Hauts-de-France
2299;evergnicourt;2190;evergnicourt;49.455922988;4.036018471;aisne;2;hauts-de-france;Hauts-de-France
2203;coincy;2210;coincy;49.163369393;3.435507258;aisne;2;hauts-de-france;Hauts-de-France
2224;courcelles sur vesle;2220;courcelles sur vesle;49.348384296;3.5768017;aisne;2;hauts-de-france;Hauts-de-France
2230;couvrelles;2220;couvrelles;49.333575313;3.484188487;aisne;2;hauts-de-france;Hauts-de-France
2232;coyolles;2600;coyolles;49.207904747;2.985121226;aisne;2;hauts-de-france;Hauts-de-France
2239;crezancy;2650;crezancy;49.042961449;3.511334023;aisne;2;hauts-de-france;Hauts-de-France
2244;crupilly;2120;crupilly;49.93134733;3.753671941;aisne;2;hauts-de-france;Hauts-de-France
2245;cuffies;2880;cuffies;49.40881309;3.322618968;aisne;2;hauts-de-france;Hauts-de-France
2249;cuiry housse;2220;cuiry housse;49.290068731;3.48799277;aisne;2;hauts-de-france;Hauts-de-France
2255;cys la commune;2220;cys la commune;49.38382226;3.572113893;aisne;2;hauts-de-france;Hauts-de-France
2260;danizy;2800;danizy;49.666963247;3.401269705;aisne;2;hauts-de-france;Hauts-de-France
